耎	nywen2
耏	nyi1
耏	noj3
耐	noj3
耑	twan1
耒	lwij2
耒	lwoj3
耔	tsi2
耕	keang1
耖	tsrhaew3
耗	xaw3
耘	hjun1
耙	bae3
耙	pae3
耚	phje1
耜	zi2
耠	hop4
耡	dzrjo3
耡	dzrjo1
耣	lwin2
耤	dzjek4
耥	thang2
耦	nguw2
耨	nuw3
耨	nowk4
耩	kaewng2
耪	phang2
耫	dzraet4
耫	dzreak4
耬	luw1
耮	law3
耰	juw1
耱	ma3
耳	nyi2
耴	ngit4
耴	trjep4
耵	teng2
耶	yae1
耷	tap4
耹	gim1
耺	hjun1
耽	tom1
耽	tom2
耾	hweang1
耿	keang2
聃	tham1
聅	dan1
聅	trhjet4
聆	leng1
聉	ngweat4
聉	ngit4
聉	trweat4
聉	thwoj2
聊	lew1
聎	thew1
聐	ngaet4
聑	tep4
聒	kwat4
聖	syeng3
聘	phjieng3
聙	tsjeng1
聚	dzju2
聚	dzju3
聝	kweak4
聞	mjun1
聞	mjun3
聤	deng1
聥	hju2
聥	kju2
聦	tshuwng1
聧	khwej1
聭	kwij3
聮	ljen1
聯	ljen1
聰	tshuwng1
聱	ngjiw1
聱	ngaew1
聱	ngaw1
聲	syeng1
聳	sjowng2
聵	ngweaj3
聶	nrjep4
職	tsyik4
聸	tam1
聹	neng2
聹	neng1
聻	nri2
聽	theng1
聽	theng3
聾	luwng1
聿	ywit4
肀	ywit4
肁	drjew2
肂	sij3
肄	yij3
肅	sjuwk4
肆	sij3
肇	drjew2
肈	drjew2
肉	nyuwk4
肊	ik4
肋	lok4
肌	kij1
肍	gjuw1
肎	khong2
肏	tshaw3
肑	paewk4
肑	tek4
肒	hwan3
肓	xwang1
肔	ye2
肕	nyin3
肖	sjew3
肗	nyo2
肘	trjuw2
肙	wen3
肚	du2
肚	tu2
肛	xaewng1
肛	kaewng1
肜	yuwng1
肝	kan1
肟	u3
股	ku2
肢	tsye1
肣	hom2
肣	hom1
肤	pju1
肥	bjïj1
肦	bjun1
肦	paen1
肧	phjuw1
肧	phwoj1
肨	phaewng3
肩	ken1
肪	bjang1
肪	pjang1
肫	tsywin1
肬	hjuw1
肭	nrjuwk4
肭	nrweat4
肭	nwot4
肮	hang1
肯	khong2
肰	nyen1
肱	kwong1
育	yuwk4
肴	haew1
肶	bjij1
肸	xjït4
肸	xit4
肺	phjoj3
肼	tsjeng2
肽	thaj3
胂	trhin1
胂	syin1
胃	hjwïj3
胄	drjuw3
胅	det4
胆	dan1
胇	bit4
胈	bat4
胉	phak4
胊	gju1
背	bwoj3
背	pwoj3
胍	ku1
胎	thoj1
胏	tsri2
胐	khwot4
胐	phwoj3
胑	tsye1
胓	bjaeng1
胔	dzje3
胔	dzje1
胔	tshje1
胕	bju3
胖	phaewng3
胖	phan3
胖	ban1
胗	tsyin2
胗	kjin2
胘	hwen1
胘	hen1
胙	dzu3
胚	phwoj1
胛	kaep4
胜	seng1
胝	trij1
胞	paew1
胞	phaew1
胟	muw2
胠	khjaep4
胠	khjo3
胠	khjo1
胡	hu1
胤	yin3
胥	sjo2
胥	sjo1
胦	aewng1
胦	jang1
胩	khae2
胬	nu2
胭	en1
胮	baewng1
胮	phaewng1
胯	khwae3
胯	khwae1
胯	khu3
胰	yij1
胱	kwang1
胲	koj1
胳	kak4
胴	duwng3
胵	tsyhij1
胶	haew1
胷	xjowng1
胸	xjowng1
胹	nyi1
胺	at4
胺	an3
胻	haeng3
胻	haeng1
胻	hang1
胼	ben1
能	nong1
能	noj1
能	noj3
能	nong2
胾	tsri3
胿	hej1
胿	kwej1
脀	tsying1
脁	trhjew3
脁	thew1
脂	tsyij1
脃	tshjwej3
脄	mwoj3
脄	mwoj1
脅	xjaep4
脅	xjaem3
脆	tshjwej3
脈	meak4
脉	meak4
脊	tsjek4
脎	sreat4
脒	mej2
脕	mjon2
脕	mjon3
脕	mjun3
脖	bwot4
脗	mjin2
脘	kwan2
脙	xjuw1
脙	gjuw1
脚	kjak4
脛	heng2
脛	heng3
脝	xaeng1
脞	tshwa2
脞	tshwa1
脟	ljwen2
脟	ljwet4
脠	trhjen1
脠	syen1
脡	theng2
脢	mwoj3
脢	mwoj1
脣	zywin1
脤	dzyin2
脥	khjiem2
脦	thok4
脧	tswoj1
脧	tsjwen1
脩	sjuw1
脪	trhij1
脪	xjïn3
脪	xin2
脫	dwat4
脫	dwaj3
脫	thwat4
脬	phaew1
脮	nwoj2
脮	thwoj2
脯	pju2
脰	duw3
脲	new3
脹	trjang3
脼	ljang2
脽	dzywij1
脾	bjie1
腃	khwij3
腄	hjuw1
腄	drjwe3
腄	trjwe1
腅	dam3
腆	then2
腈	tsjeng1
腊	sjek4
腋	yek4
腌	jep4
腌	jaep4
腌	jaem1
腍	nyim2
腎	dzyin2
腏	trjwet4
腏	trjwej3
腏	twat4
腐	bju2
腑	pju2
腒	gjo1
腒	kjo1
腓	bjïj3
腓	bjïj1
腔	khaewng1
腕	wan3
腖	tuwng3
腙	tsowng1
腚	deng3
腛	aewk4
腜	mwoj1
腝	nywen2
腝	naw3
腝	nwon3
腠	tshuw3
腡	lwa1
腡	kwea1
腣	tej3
腣	tej1
腤	om1
腥	seng3
腥	seng1
腦	naw2
腦	naw3
腧	syu3
腨	dzywen2
腩	nom2
腫	tsyowng2
腬	nrjuw3
腬	nyuw1
腮	soj1
腯	dwot4
腰	jiew1
腱	gjon3
腱	kjon1
腲	woj2
腳	kjak4
腴	yu1
腶	twan3
腷	bik4
腸	drjang1
腹	pjuwk4
腺	sjen3
腽	wot4
腿	thwoj2
膀	bang1
膁	khem2
膂	ljo2
膃	wot4
膆	su3
膇	drjwe3
膈	keak4
膉	jiek4
膊	phak4
膋	lew1
膌	dzjek4
膍	bjij1
膍	bej1
膎	hea1
膏	kaw3
膏	kaw1
膒	uw1
膕	kweak4
膕	kwok4
膗	dzrweaj1
膘	phjiew2
膘	bjiew2
膘	tsjew2
膙	kjang2
膚	pju1
膛	dang1
膜	mak4
膜	mu1
膝	sit4
膞	dzywen2
膞	tsywen2
膞	tsywen1
膟	lwit4
膠	khaew1
膠	kaew3
膠	kaew1
膡	ying3
膡	sying3
膢	luw1
膢	lju1
膣	trit4
膦	ljen2
膨	baeng3
膨	baeng1
膩	nrij3
膪	trae3
膪	trea3
膫	ljew3
膫	lew1
膬	tshjwet4
膬	tshjwej3
膭	hwoj3
膭	kwoj1
膮	xew2
膮	xew1
膯	thong1
膰	bjon1
膱	tsyik4
膲	tsjew1
膳	dzyen3
膴	mju2
膴	mju1
膴	xu1
膷	xjang1
膹	bjïj2
膹	bjun2
膺	ing1
膻	dan2
膼	trwae1
膽	tam2
膾	kwaj3
膿	nowng1
臀	dwon1
臁	ljem1
臂	pjie3
臃	jowng2
臃	jowng1
臄	gjak4
臅	tsyhowk4
臆	ik4
臇	tsjwen2
臇	tsjwe1
臈	lap4
臉	leam2
臉	tshjem1
臉	kjem2
臊	saw1
臌	ku2
臍	dzej1
臎	tshwij3
臎	tswij2
臏	bjin2
臐	xjun3
臐	xjun1
臑	nyu1
臑	naw1
臒	wak4
臒	jwak4
臔	hen2
臕	pjew1
臖	xing3
臗	khwon1
臘	lap4
臚	ljo1
臛	xowk4
臝	lwa2
臞	gju3
臞	gju1
臟	dzang3
臠	ljwen2
臠	lwan1
臡	nyej1
臡	na1
臡	nej1
臢	tsan1
臣	dzyin1
臤	hen1
臤	khjin3
臤	khan1
臤	khean1
臥	ngwa3
臦	kjwang3
臧	tsang1
臨	lim3
臨	lim1
臩	kjwaeng2
臩	kjwang2
自	dzij3
臬	nget4
臭	tsyhuw3
臭	xjuw3
臮	gij3
臯	kaw1
臱	mjien1
臲	nget4
至	tsyij3
致	trij3
臶	dzen3
臶	dzwon3
臸	nyit4
臸	tsyi1
臺	doj1
臻	tsrin1
臼	gjuw2
臼	kjuwk4
臽	heam3
臽	khom2
臾	yu1
臾	gwij3
臿	tsrheap4
舀	yew2
舀	yuw1
舀	yu1
舁	yo1
舂	syowng1
舄	sjek4
舄	tshjak4
舅	gjuw2
與	yo2
與	yo3
與	yo1
興	xing1
興	xing3
舉	kjo2
舊	gjuw3
舋	xin3
舌	zyet4
舌	hwaet4
舍	syae2
舍	syae3
舎	syae2
舎	syae3
舐	zye2
舑	nyem1
舑	tham1
舒	syo1
舓	zye2
舔	them2
舕	tham3
舖	phu3
舘	kwan3
舚	them3
舚	them1
舛	tsyhwen2
舜	sywin3
舝	haet4
舞	mju2
舟	tsyuw1
舠	taw1
舡	xaewng1
舢	srean1
舥	phae1
舨	paen2
舩	zywen1
航	hang1
舫	pjang3
舫	pang3
般	paen1
般	pan1
般	ban1
舭	pjij2
舯	trjuwng1
舲	leng1
舳	drjuwk4
舴	traek4
舴	tsraek4
舵	da2
舶	baek4
舷	hen1
舸	ka2
船	zywen1
舺	haep4
舼	gjowng1
舽	baewng1
舾	sej1
艀	bjuw1
艁	dzaw2
艁	tshaw3
艃	li1
艄	sraew1
艅	yo1
艆	lang1
艇	deng2
艉	mjïj2
艋	maeng2
艎	hwang1
艏	syuw2
艐	kha3
艐	tsuwng1
艐	keaj3
艑	ben2
艒	muwk4
艒	mowk4
艒	mok4
艓	dep4
艖	tsrhae1
艖	dza1
艗	ngek4
艘	sew1
艘	saw1
艙	tshang1
艚	dzaw1
艛	luw1
艜	taj3
艞	yew3
艟	tsyhowng1
艟	draewng3
艣	lu2
艤	ngje2
艦	haem2
艨	muwng3
艨	muwng1
艫	lu1
艬	dzraem3
艬	dzraem1
艭	sraewng1
艮	kon3
良	ljang1
艱	kean1
色	srik4
艴	bwot4
艴	phjut4
艵	pheng1
艶	yem3
艷	yem3
艸	tshaw2
艹	tshaw2
艻	lok4
艼	theng2
艼	theng1
艽	gwij1
艽	gjuw1
艽	kaew1
艾	ngjoj3
艾	ngaj3
艿	nying1
芀	dew1
芀	tew1
芁	kaew1
芃	buwng1
芃	bjuwng1
芄	hwan1
芅	yik4
芆	tsrhea1
芇	mjien1
芇	men2
芇	man1
芈	mjie2
芊	tshen3
芊	tshen1
芋	hju3
芋	hju1
芍	dzyak4
芍	hew2
芍	trjak4
芍	tshjak4
芍	tek4
芎	khjuwng1
芏	thu2
芐	hu2
芐	hae3
芑	khi2
芒	mang1
芒	mjang1
芓	dzi3
芔	xjwïj3
芘	bjij3
芘	bjij1
芙	bju1
芚	dwon1
芛	ywe2
芛	ywit4
芝	tsyi1
芟	sraem1
芡	gjem2
芣	bjuw1
芤	khuw1
芥	keaj3
芧	drjo2
芨	kip4
芩	gim1
芪	gjie1
芫	ngjwon1
芬	phjun1
芭	pae1
芮	nywej3
芯	sim1
芰	gje3
花	xwae1
芳	phjang1
芴	mjut4
芵	kwet4
芷	tsyi2
芸	hjun1
芹	gjïn1
芺	jew2
芺	aw2
芻	tsrhju1
芼	maw3
芼	maw1
芽	ngae1
芾	pjïj3
芾	pjut4
芾	paj3
芿	nying3
苀	hang1
苀	kang1
苄	bjen3
苊	eak4
苑	jwon2
苒	nyem2
苓	leng1
苔	doj1
苕	dew1
苖	dek4
苖	trhjuwk4
苗	mjew1
苘	khjwieng2
苘	khweng2
苙	lip4
苙	gip4
苛	ha1
苜	mjuwk4
苜	mat4
苝	bwoj3
苞	paew1
苟	kuw2
苠	min1
苡	yi2
苢	yi2
苣	gjo2
苤	phij1
若	nyak4
若	nyae1
若	nyae2
苦	khu2
苦	khu3
苧	drjo2
苨	nej2
苪	pjaeng2
苫	syem3
苫	syem1
苬	zjuw1
苭	ew2
苮	sjen1
苯	pwon2
苰	hwong1
英	jaeng1
苳	towng1
苴	dzrae1
苴	tshjo1
苴	tsjo2
苴	tsjo1
苵	det4
苶	nyet4
苶	nep4
苶	net4
苷	kam1
苸	xu1
苹	bjaeng1
苺	muw3
苻	bju1
苽	ku1
苾	bjit4
苾	bet4
茀	pjïj3
茀	phjut4
茁	trwit4
茁	tsrjwet4
茁	tsrweat4
茂	muw3
范	bjom2
茄	gja1
茄	kae1
茅	maew1
茅	drjo2
茆	ljuw2
茆	maew2
茇	bat4
茇	pat4
茈	dzrea1
茈	dzje1
茈	tsje2
茉	mat4
茋	tsyij2
茌	dzri1
茍	kik4
茖	kaek4
茗	meng2
茙	nyuwng1
茚	jin3
茛	kon3
茜	tshen3
茝	tsyhoj2
茝	tsyi2
茞	dzyin1
茠	xaw1
茡	dzi3
茢	ljet4
茤	ta1
茥	khwej1
茥	kwej1
茨	dzij1
茩	kuw2
茪	kwang1
茫	mang1
茬	dzri1
茬	tsri1
茭	kaew1
茮	tsjew1
茯	bjuwk4
茰	yu1
茱	dzyu1
茲	dzi1
茲	tsi1
茳	kaewng1
茴	hwoj1
茵	jin1
茶	drae1
茷	bjot4
茷	bjoj3
茷	paj3
茸	nyowng1
茹	nyo2
茹	nyo3
茹	nyo1
茺	tsyhuwng1
茻	mang2
茼	duwng1
茿	trjuwk4
荀	swin1
荁	hwan1
荂	xju1
荂	phju1
荃	tshjwen1
荄	koj1
荄	keaj1
荅	top4
荆	kjaeng1
荇	haeng2
荈	tsyhwen2
草	tshaw2
荊	kjaeng1
荌	an3
荍	gjiew1
荎	det4
荎	drij1
荏	nyim2
荐	dzen3
荑	yij1
荑	dej1
荒	xwang1
荒	xwang3
荓	beng1
荔	lej3
荔	lje3
荖	law2
荰	du2
荲	trhjuwk4
荲	trhik4
荲	xjuwk4
荳	duw3
荵	nyin2
荶	ngim1
荷	ha2
荷	ha1
荸	bwot4
荹	bu3
荹	bu1
荺	hwin2
荺	hwin1
荻	dek4
荼	du1
荼	drae1
荼	zyae1
荽	swij1
荾	swij1
莁	mju1
莂	pjet4
莃	xjïj1
莅	lij3
莆	pju2
莈	mwot4
莉	lej1
莉	dri1
莉	drij1
莊	tsrjang1
莋	dzak4
莌	dwat4
莌	thwat4
莍	gjuw1
莎	swa1
莏	swa1
莐	drim1
莑	phjowng1
莒	kjo2
莓	mjuw3
莓	mwoj3
莓	mwoj1
莔	maeng1
莔	xjït4
莕	haeng2
莖	heang1
莖	eang1
莘	srin1
莙	gwin2
莙	kwin1
莙	kjun1
莚	yen3
莚	yen1
莛	deng2
莛	deng1
莜	dew3
莝	tshwa3
莞	hwaen2
莞	kwan1
莞	kwan3
莞	hwan1
莟	hom2
莟	hom3
莠	yuw2
莡	tshak4
莢	kep4
莣	mjang1
莤	srjuwk4
莥	nrjuw2
莦	sjew1
莦	sraew1
莧	hean3
莨	lang1
莩	bjew2
莩	phju1
莪	nga1
莫	mak4
莬	mjun3
莰	khom2
莽	mang2
莽	mu2
莽	muw2
莿	tshje3
菀	jwon2
菀	jut4
菁	tsjeng1
菄	tuwng1
菅	kaen1
菆	tsrhju3
菆	dzwan1
菆	tsrjuw1
菇	ku1
菈	lop4
菉	ljowk4
菊	kjuwk4
菋	mjïj3
菌	gwin2
菌	gjwon2
菍	nep4
菍	net4
菎	kwon1
菏	ka1
菏	ha1
菐	buwk4
菐	pjuwk4
菑	tsri1
菑	tsoj1
菒	kaw2
菓	kwa2
菔	bjuwk4
菔	bok4
菕	lwon1
菖	tsyhang1
菗	drjuw1
菘	sjuwng1
菙	dzywe2
菜	tshoj3
菝	beat4
菝	bat4
菟	du1
菟	thu3
菠	pa1
菡	hom2
菢	baw3
菣	khjin3
菣	khen3
菤	kjwen2
菥	sje1
菥	sek4
菦	kjïn2
菨	tsjep4
菩	bjuw2
菩	bu1
菩	bwoj2
菩	bok4
菪	dang3
菬	dzjew1
菬	tsyew2
菭	doj1
菭	drij1
華	hwae1
華	xwae1
華	hwae3
菰	ku1
菱	ling1
菲	phjïj2
菲	phjïj1
菲	bjïj3
菳	khim1
菴	jem1
菴	om1
菵	mjang2
菶	buwng2
菶	puwng2
菸	jo3
菸	en1
菹	tsrjo1
菺	ken1
菻	lim2
菼	tham2
菽	syuwk4
菾	dem1
菿	traewk4
菿	taw3
萀	xu2
萁	gi1
萁	ki1
萃	dzwij3
萄	daw1
萆	bjiek4
萆	si2
萇	drjang1
萈	hwan1
萉	bjïj3
萉	bjun1
萊	loj3
萊	loj1
萋	tshej1
萌	meang1
萍	beng1
萎	jwe3
萎	jwe1
萏	dom2
萐	sreap4
萐	srjep4
萑	hwan1
萑	tsywij1
萒	ywen2
萒	gjwen2
萘	naj3
萜	thep4
萣	deng3
萩	tshjuw1
萪	khwa1
萫	xjang3
萬	mjon3
萭	hju2
萭	kju2
萮	yu1
萯	bjuw2
萰	len3
萱	xjwon1
萳	nom2
萴	dzrik4
萴	tsrik4
萵	wa1
萸	yu1
萹	pen2
萹	pen1
萹	phjien1
萺	mjuwk4
萺	mowk4
萼	ngak4
落	lak4
萿	kwat4
葀	kwat4
葃	dzreak4
葃	dzak4
葃	dzjek4
葆	paw2
葇	nyuw2
葇	nyuw1
葉	yep4
葉	syep4
葋	gju1
葌	kaen1
葍	pjuwk4
葎	lwit4
葏	tsjen1
葐	bjun1
葐	bwon1
葑	pjowng3
葑	pjowng1
葒	huwng1
葓	huwng1
葔	huw1
葖	dwot4
著	drjak4
著	trjo3
著	trjo2
著	drjo1
著	trjak4
葘	tsri1
葙	sjang1
葚	zyim2
葛	kat4
葜	kheat4
葝	gjaeng1
葝	gjieng1
葞	mjie2
葟	hwang1
葡	bu1
董	tuwng2
葤	drjuw2
葥	tsjen3
葦	hjwïj2
葨	woj1
葩	phae1
葫	hu1
葫	xu1
葬	tsang3
葭	kae1
葯	aewk4
葯	jak4
葰	swa2
葰	swij1
葰	srwae2
葱	tshuwng1
葲	dzjwen1
葳	jwïj1
葴	tsyim1
葵	gjwij1
葶	deng1
葶	teng2
葷	xjun1
葸	si2
葹	sye1
葺	tship4
葺	tsip4
葻	lom1
葼	tsuwng1
葽	jiew3
葽	jiew1
葽	ew2
葽	ew1
葾	jwon1
葿	mij1
蒀	jun1
蒁	hwit4
蒂	tej3
蒈	kheaj2
蒎	phea3
蒐	srjuw1
蒒	srij1
蒓	dzywin1
蒔	dzyi3
蒔	dzyi1
蒕	jun1
蒖	tsyin1
蒗	lang3
蒘	nrae1
蒘	nrjo1
蒘	nyo1
蒙	muwng1
蒚	lek4
蒚	heak4
蒛	khjwiet4
蒜	swan3
蒝	ngjwon1
蒞	lij3
蒟	kju2
蒟	kju3
蒠	sik4
蒡	pang2
蒡	baeng1
蒢	drjo1
蒤	du1
蒥	ljuw1
蒨	tshen3
蒩	tshjo1
蒩	tsu2
蒩	tsu1
蒪	phak4
蒫	dza1
蒫	tsjae1
蒫	tsij1
蒬	jwon1
蒮	yuwk4
蒯	khweaj3
蒱	bu1
蒲	bu1
蒳	nop4
蒴	sraewk4
蒵	hej3
蒵	hej1
蒸	tsying1
蒹	kem1
蒺	dzit4
蒻	nyak4
蒼	tshang2
蒼	tshang1
蒽	on1
蒿	xaw1
蓀	swon1
蓁	tsrin1
蓂	mek4
蓂	meng1
蓄	trhjuwk4
蓄	xjuwk4
蓆	zjek4
蓇	kwot4
蓈	lang1
蓉	yowng1
蓊	uwng2
蓊	uwng1
蓋	kaj3
蓋	kap4
蓋	hap4
蓍	syij1
蓎	dang1
蓏	lwa2
蓐	nyowk4
蓑	swa1
蓑	swoj1
蓒	xjon1
蓓	bwoj2
蓖	pej1
蓘	kwon2
蓧	dek4
蓧	thew1
蓨	thek4
蓩	muwk4
蓩	maw2
蓪	thuwng1
蓫	trhjuwk4
蓫	xjuwk4
蓫	drjuwk4
蓬	buwng1
蓮	len1
蓮	ljen2
蓯	tsuwng2
蓰	sje2
蓰	srje2
蓱	beng1
蓲	uw1
蓲	ju3
蓲	ju1
蓲	khjuw1
蓴	dzywin1
蓶	ywij2
蓶	ywij1
蓷	tsyhwij1
蓷	thwoj1
蓸	dzaw1
蓺	ngjiej3
蓻	tsip4
蓼	ljuwk4
蓼	lew2
蓽	pjit4
蓾	lu2
蓿	sjuwk4
蔀	buw2
蔀	phuw2
蔁	tsyang1
蔄	luw3
蔄	mean3
蔆	ling1
蔇	kjïj3
蔈	pjiew1
蔉	kwon2
蔊	xan2
蔋	dek4
蔌	suwk4
蔍	luwk4
蔎	syet4
蔏	syang1
蔑	met4
蔓	mjon3
蔓	man1
蔔	bok4
蔕	tej3
蔖	dza1
蔖	tshu2
蔗	tsyae3
蔘	som1
蔘	srim1
蔚	jwïj3
蔚	jut4
蔛	huwk4
蔜	ngaw1
蔝	mej2
蔞	luw1
蔞	lju2
蔞	lju1
蔟	tshuwk4
蔟	tshuw3
蔠	tsyuwng1
蔡	tshaj3
蔢	ba1
蔣	tsjang2
蔣	tsjang1
蔤	mit4
蔥	tshuwng1
蔦	tew2
蔦	tew3
蔧	zwij3
蔨	gjwen2
蔨	gwin2
蔩	yen2
蔩	yin1
蔩	yij1
蔪	dzjem2
蔫	jen1
蔫	jon1
蔬	srjo1
蔭	im3
蔮	kwoj3
蔱	sreat4
蔱	srjej3
蔲	xuw3
蔸	tuw1
蔻	xuw3
蔽	pjiej3
蔾	lij1
蔾	lej1
蔿	hjwe2
蕀	kik4
蕁	dom1
蕂	sying3
蕃	bjon1
蕃	pjon1
蕄	mong1
蕄	meang1
蕅	nguw2
蕆	trhjen2
蕇	ten2
蕈	dzim2
蕉	tsjew1
蕊	nywe2
蕊	nywij2
蕍	yu1
蕎	gjew1
蕎	kjew1
蕑	kean1
蕒	mea2
蕓	hjun1
蕕	yuw1
蕖	gjo1
蕗	lu3
蕘	nyew1
蕙	hwej3
蕛	dej1
蕝	tsjwet4
蕝	tsjwej3
蕞	dzwaj3
蕠	nyo1
蕡	bjun1
蕢	khweaj3
蕢	gwij3
蕣	sywin3
蕤	nywij1
蕦	sju1
蕧	bjuwk4
蕧	phjuwk4
蕨	kjwot4
蕩	dang2
蕩	tang2
蕩	thang3
蕪	mju1
蕫	duwng1
蕫	tuwng2
蕬	si1
蕭	sew1
蕮	sjek4
蕰	Jun-02
蕰	Jun-03
蕰	won1
蕳	kean1
蕵	swon1
蕶	leng1
蕷	yo3
蕸	hae1
蕹	uwng3
蕹	jowng1
蕺	tsrip4
蕻	huwng3
蕼	sij3
蕾	lwoj2
薀	won1
薀	Jun-02
薀	Jun-03
薁	juwk4
薂	hek4
薃	haw2
薄	bak4
薅	xaw1
薆	oj3
薇	mjïj1
薇	mij1
薈	waj3
薉	jwoj3
薊	kej3
薋	dzij1
薌	xjang1
薍	ngwaen3
薏	ik4
薑	kjang1
薒	tshan3
薓	srim1
薔	dzjang1
薔	srik4
薕	lem1
薕	ljem1
薖	khwa1
薘	dat4
薙	drij2
薙	thej3
薙	zij2
薚	thang1
薛	sjet4
薜	bej3
薜	peak4
薞	swon1
薟	ljem2
薟	ljem1
薠	bjon1
薡	teng2
薢	kea2
薢	kea3
薢	keaj1
薤	heaj3
薦	tsen3
薧	xaw1
薧	khaw2
薧	khaw3
薨	xwong1
薩	sat4
薪	sin1
薫	xjun3
薫	xjun1
薯	dzyo3
薰	xjun1
薰	xjun3
薱	dwoj3
薲	bjin1
薳	hjwe2
薴	nreang1
薵	drjuw1
薶	meaj1
薷	nyu2
薷	nyu1
薸	bjiew1
薹	doj1
薺	dzij1
薺	dzej2
薻	tsaw2
薽	tsyin1
薽	kjien1
薾	nej2
薿	ngi2
薿	ngik4
藁	kaw2
藂	dzuwng1
藃	xjew1
藃	xaew1
藃	xaw3
藄	gi1
藅	bjot4
藆	kjen2
藇	yo3
藇	sjo1
藇	zjo2
藇	yo1
藇	yo2
藈	khwej1
藉	dzjae3
藉	dzjek4
藊	pen2
藋	dew3
藍	lam1
藎	dzin3
藏	dzang3
藏	dzang1
藐	mjiew2
藐	maewk4
藑	gjwieng1
藒	khjet4
藕	nguw2
藖	hean3
藖	hean1
藗	suwk4
藘	ljo1
藙	ngjïj3
藚	zjowk4
藜	lej1
藝	ngjiej3
藞	lae2
藟	lwij2
藠	hew2
藠	kew3
藣	pje3
藣	pje1
藤	dong1
藥	yak4
藥	ljak4
藨	bjew2
藨	pjew1
藨	phaw1
藩	pjon1
藩	bjon1
藪	suw2
藫	dom1
藬	thwoj1
藭	gjuwng1
藮	dzjew1
藳	kaw2
藴	Jun-02
藴	Jun-03
藴	jun1
藶	lek4
藷	dzyo3
藷	tsyo1
藸	drjo1
藸	trjo1
藹	aj3
藺	lin3
藻	tsaw2
藾	laj3
藿	xwak4
蘀	thak4
蘂	nywe2
蘄	gi1
蘄	gjïn1
蘄	kjïj1
蘅	haeng1
蘆	lu1
蘆	ljo1
蘇	su1
蘈	dwoj1
蘉	mang1
蘊	jun1
蘊	Jun-02
蘋	bjin1
蘌	ngjo2
蘑	ma1
蘖	ngjet4
蘖	ngat4
蘗	peak4
蘘	nyang1
蘙	ej3
蘚	sjen2
蘛	yuwk4
蘛	yu1
蘜	kjuwk4
蘞	ljem2
蘞	ljem1
蘞	xjaem1
蘠	dzjang1
蘡	jieng1
蘢	luwng1
蘢	ljowng1
蘣	thuw2
蘤	hjwe2
蘥	yak4
蘦	leng1
蘧	gju1
蘧	gjo1
蘨	yew1
蘨	yuw1
蘩	bjon1
蘪	mij1
蘫	lam1
蘫	xam3
蘬	khwij2
蘬	khwij1
蘬	khjwïj1
蘭	lan1
蘮	kjej3
蘱	lwij3
蘱	lwoj3
蘳	hwae2
蘳	xjwie1
蘴	phjuwng1
蘴	phjowng1
蘸	tsream3
蘹	hweaj1
蘺	lje1
蘻	kej3
蘼	mje1
蘼	mje2
蘽	lwij2
蘾	hweaj3
蘿	la1
虂	lu3
虃	tsjem1
虆	lwij1
虇	khjwon2
虇	khjwon3
虈	xjew1
虉	ngeak4
虉	ngek4
虋	mwon1
虌	pjiet4
虍	xu1
虎	xu2
虐	ngjak4
虒	sje1
虓	xaew1
虔	gjen1
處	tsyho2
處	tsyho3
虖	hu1
虖	xu1
虖	xju1
虘	dza1
虙	bjuwk4
虚	xjo1
虚	khjo1
虛	xjo1
虛	khjo1
虜	lu2
虞	ngju1
號	haw3
號	haw1
虡	gjo2
虢	kwaek4
虣	baw3
虤	ngean1
虥	dzraen3
虥	dzrean2
虥	dzrean1
虧	khjwe1
虨	pin1
虨	pean1
虨	phin1
虩	xjaek4
虩	sreak4
虪	syuwk4
虫	xjwïj2
虮	kij1
虯	gjiw1
虰	trhjeng1
虰	dreang1
虰	teng1
虱	srit4
虴	traek4
虵	yae2
虵	ye1
虵	zyae1
虶	ju1
虷	han1
虸	tsi2
虹	huwng1
虹	kuwng3
虹	kaewng3
虺	xjwïj2
虺	xweaj1
虺	xwoj1
虻	maeng1
虼	kot4
蚄	pjang1
蚅	eak4
蚆	pae1
蚆	phae1
蚇	tsyhek4
蚈	khen1
蚊	mjun1
蚋	nywet4
蚋	nywej3
蚌	baewng2
蚍	bjij1
蚏	hjwot4
蚑	khjie3
蚑	gjie1
蚓	yin2
蚔	gjie1
蚕	then2
蚖	ngjwon1
蚖	ngwan1
蚗	kwet4
蚘	hwoj1
蚚	hwoj3
蚚	gjïj1
蚜	xae1
蚜	ngae1
蚝	tshi3
蚞	muwk4
蚟	hjwang1
蚡	bjun2
蚡	bjun1
蚢	hang2
蚢	hang1
蚢	khang3
蚣	tsyowng1
蚣	kuwng1
蚤	tsaw2
蚥	bju2
蚥	pju2
蚧	keaj3
蚨	bju1
蚩	tsyhi1
蚪	tuw2
蚭	nrij1
蚯	khjuw1
蚰	yuw1
蚱	tsraek4
蚲	bjaeng1
蚳	drij1
蚴	jiw2
蚵	ha1
蚵	kha3
蚶	xam1
蚸	lek4
蚹	bju3
蚺	nyem1
蚻	tsreat4
蚼	xuw2
蚼	gju1
蚿	hen1
蛀	tsyu3
蛁	tew1
蛂	bet4
蛃	pjaeng2
蛄	ku1
蛅	nyem1
蛆	tsjo1
蛆	tshjo1
蛇	ye1
蛇	tha1
蛇	zyae1
蛈	thet4
蛉	leng1
蛋	dan2
蛐	khjowk4
蛑	mjuw1
